elapsed_s,amplitude,range,status,raw_line
0.750,335.36,857,OK,335.36 | 857 | OK
1.047,335.56,859,OK,335.56 | 859 | OK
1.344,335.54,858,OK,335.54 | 858 | OK
1.641,335.62,860,OK,335.62 | 860 | OK
1.938,335.8,858,OK,335.80 | 858 | OK
2.250,335.86,857,OK,335.86 | 857 | OK
2.547,335.68,859,OK,335.68 | 859 | OK
2.844,335.75,859,OK,335.75 | 859 | OK
3.141,335.66,860,OK,335.66 | 860 | OK
3.453,335.62,858,OK,335.62 | 858 | OK
3.750,335.78,856,OK,335.78 | 856 | OK
4.047,335.79,860,OK,335.79 | 860 | OK
4.344,335.83,860,OK,335.83 | 860 | OK
4.641,335.84,859,OK,335.84 | 859 | OK
4.953,335.66,860,OK,335.66 | 860 | OK
5.250,335.76,857,OK,335.76 | 857 | OK
