elapsed_s,amplitude,range,status,raw_line
0.735,20.82,84,OK,20.82 | 84 | OK
1.047,21.28,81,OK,21.28 | 81 | OK
1.344,39.04,150,OK,39.04 | 150 | OK
1.641,25.32,94,OK,25.32 | 94 | OK
1.938,25.3,91,OK,25.30 | 91 | OK
2.235,25.47,93,OK,25.47 | 93 | OK
2.547,25.48,96,OK,25.48 | 96 | OK
2.844,25.29,95,OK,25.29 | 95 | OK
3.141,25.33,94,OK,25.33 | 94 | OK
3.453,25.18,95,OK,25.18 | 95 | OK
3.750,24.92,90,OK,24.92 | 90 | OK
4.047,24.95,91,OK,24.95 | 91 | OK
4.344,24.83,117,OK,24.83 | 117 | OK
4.641,22.89,102,OK,22.89 | 102 | OK
4.953,22.34,96,OK,22.34 | 96 | OK
5.250,21.71,81,OK,21.71 | 81 | OK
