elapsed_s,amplitude,range,status,raw_line
0.734,307.13,693,OK,307.13 | 693 | OK
1.031,307.28,693,OK,307.28 | 693 | OK
1.344,304.48,688,OK,304.48 | 688 | OK
1.641,304.49,688,OK,304.49 | 688 | OK
1.938,304.49,689,OK,304.49 | 689 | OK
2.234,306.99,702,OK,306.99 | 702 | OK
2.547,308.12,695,OK,308.12 | 695 | OK
2.844,308.22,695,OK,308.22 | 695 | OK
3.141,308.29,695,OK,308.29 | 695 | OK
3.438,308.35,696,OK,308.35 | 696 | OK
3.750,308.4,696,OK,308.40 | 696 | OK
4.047,308.52,698,OK,308.52 | 698 | OK
4.344,308.58,695,OK,308.58 | 695 | OK
4.641,308.47,697,OK,308.47 | 697 | OK
4.953,308.36,695,OK,308.36 | 695 | OK
5.250,308.4,695,OK,308.40 | 695 | OK
5.547,308.53,697,OK,308.53 | 697 | OK
5.844,308.55,696,OK,308.55 | 696 | OK
6.141,308.5,696,OK,308.50 | 696 | OK
6.453,308.35,695,OK,308.35 | 695 | OK
6.750,308.25,696,OK,308.25 | 696 | OK
7.047,308.15,696,OK,308.15 | 696 | OK
7.359,308.27,697,OK,308.27 | 697 | OK
7.656,307.97,698,OK,307.97 | 698 | OK
7.953,307.84,696,OK,307.84 | 696 | OK
8.250,308.23,695,OK,308.23 | 695 | OK
8.563,308.47,697,OK,308.47 | 697 | OK
8.859,308.37,696,OK,308.37 | 696 | OK
9.156,308.27,695,OK,308.27 | 695 | OK
9.453,308.07,696,OK,308.07 | 696 | OK
9.766,308.03,694,OK,308.03 | 694 | OK
10.063,307.99,694,OK,307.99 | 694 | OK
