elapsed_s,amplitude,range,status,raw_line
0.734,308.22,689,OK,308.22 | 689 | OK
1.031,308.2,689,OK,308.20 | 689 | OK
1.328,308.17,689,OK,308.17 | 689 | OK
1.625,308.28,688,OK,308.28 | 688 | OK
1.922,308.28,688,OK,308.28 | 688 | OK
2.234,308.44,689,OK,308.44 | 689 | OK
2.531,308.43,689,OK,308.43 | 689 | OK
2.844,308.55,690,OK,308.55 | 690 | OK
3.140,308.33,689,OK,308.33 | 689 | OK
3.437,308.52,689,OK,308.52 | 689 | OK
3.734,308.43,688,OK,308.43 | 688 | OK
4.047,308.4,690,OK,308.40 | 690 | OK
4.344,308.18,691,OK,308.18 | 691 | OK
4.640,308.12,690,OK,308.12 | 690 | OK
4.937,307.97,688,OK,307.97 | 688 | OK
5.250,307.57,686,OK,307.57 | 686 | OK
5.547,307.41,686,OK,307.41 | 686 | OK
5.844,307.26,687,OK,307.26 | 687 | OK
6.140,307.19,687,OK,307.19 | 687 | OK
6.437,306.9,685,OK,306.90 | 685 | OK
6.750,306.26,686,OK,306.26 | 686 | OK
7.047,306.42,685,OK,306.42 | 685 | OK
7.344,306.45,684,OK,306.45 | 684 | OK
7.640,306.7,687,OK,306.70 | 687 | OK
7.953,306.78,685,OK,306.78 | 685 | OK
8.250,306.48,687,OK,306.48 | 687 | OK
8.547,306.42,685,OK,306.42 | 685 | OK
8.844,306.58,685,OK,306.58 | 685 | OK
9.156,306.17,684,OK,306.17 | 684 | OK
9.453,305.61,683,OK,305.61 | 683 | OK
9.750,304.17,694,OK,304.17 | 694 | OK
10.047,302.72,679,OK,302.72 | 679 | OK
