elapsed_s,amplitude,range,status,raw_line
0.734,37.11,123,OK,37.11 | 123 | OK
1.031,36.75,124,OK,36.75 | 124 | OK
1.328,36.88,119,OK,36.88 | 119 | OK
1.625,36.34,118,OK,36.34 | 118 | OK
1.922,35.93,119,OK,35.93 | 119 | OK
2.234,36.09,122,OK,36.09 | 122 | OK
2.531,35.9,118,OK,35.90 | 118 | OK
2.828,35.99,123,OK,35.99 | 123 | OK
3.125,36.34,121,OK,36.34 | 121 | OK
3.422,36.35,119,OK,36.35 | 119 | OK
3.734,36.14,120,OK,36.14 | 120 | OK
4.031,36.84,120,OK,36.84 | 120 | OK
4.343,37.24,124,OK,37.24 | 124 | OK
4.640,37.5,121,OK,37.50 | 121 | OK
4.937,36.97,126,OK,36.97 | 126 | OK
5.234,36.98,120,OK,36.98 | 120 | OK
