elapsed_s,amplitude,range,status,raw_line
0.750,349.36,881,OK,349.36 | 881 | OK
1.047,349.89,880,OK,349.89 | 880 | OK
1.344,349.98,881,OK,349.98 | 881 | OK
1.641,349.92,881,OK,349.92 | 881 | OK
1.953,350.05,881,OK,350.05 | 881 | OK
2.234,349.78,881,OK,349.78 | 881 | OK
2.547,349.29,881,OK,349.29 | 881 | OK
2.844,349.18,881,OK,349.18 | 881 | OK
3.156,349.49,882,OK,349.49 | 882 | OK
3.453,350.14,881,OK,350.14 | 881 | OK
3.750,350,879,OK,350.00 | 879 | OK
4.047,349.84,881,OK,349.84 | 881 | OK
4.344,350.1,881,OK,350.10 | 881 | OK
4.656,349.54,880,OK,349.54 | 880 | OK
4.953,349.27,880,OK,349.27 | 880 | OK
5.250,349.25,881,OK,349.25 | 881 | OK
5.563,349.71,884,OK,349.71 | 884 | OK
5.844,349.99,881,OK,349.99 | 881 | OK
6.156,349.94,882,OK,349.94 | 882 | OK
6.453,349.93,882,OK,349.93 | 882 | OK
6.750,349.94,881,OK,349.94 | 881 | OK
7.063,349.44,881,OK,349.44 | 881 | OK
7.359,349.23,881,OK,349.23 | 881 | OK
7.656,349.38,881,OK,349.38 | 881 | OK
7.953,349.92,880,OK,349.92 | 880 | OK
8.266,350.03,882,OK,350.03 | 882 | OK
