elapsed_s,amplitude,range,status,raw_line
0.734,28.85,100,OK,28.85 | 100 | OK
1.047,28.88,101,OK,28.88 | 101 | OK
1.344,28.84,97,OK,28.84 | 97 | OK
1.641,28.87,102,OK,28.87 | 102 | OK
1.937,28.87,104,OK,28.87 | 104 | OK
2.234,28.86,97,OK,28.86 | 97 | OK
2.547,28.95,104,OK,28.95 | 104 | OK
2.844,28.96,101,OK,28.96 | 101 | OK
3.141,28.95,102,OK,28.95 | 102 | OK
3.437,28.9,101,OK,28.90 | 101 | OK
3.750,28.98,99,OK,28.98 | 99 | OK
4.047,28.99,99,OK,28.99 | 99 | OK
4.344,28.89,102,OK,28.89 | 102 | OK
4.641,28.91,100,OK,28.91 | 100 | OK
4.953,28.94,100,OK,28.94 | 100 | OK
5.234,28.94,101,OK,28.94 | 101 | OK
