elapsed_s,amplitude,range,status,raw_line
0.719,287.81,755,OK,287.81 | 755 | OK
1.032,287.88,764,OK,287.88 | 764 | OK
1.328,287.46,757,OK,287.46 | 757 | OK
1.641,286.88,757,OK,286.88 | 757 | OK
1.938,286.86,758,OK,286.86 | 758 | OK
2.235,286.63,750,OK,286.63 | 750 | OK
2.532,286.25,756,OK,286.25 | 756 | OK
2.828,286.54,757,OK,286.54 | 757 | OK
3.141,285.52,743,OK,285.52 | 743 | OK
3.438,285.75,754,OK,285.75 | 754 | OK
3.735,285.72,754,OK,285.72 | 754 | OK
4.032,284.58,746,OK,284.58 | 746 | OK
4.344,284.94,752,OK,284.94 | 752 | OK
4.641,285.01,753,OK,285.01 | 753 | OK
4.938,284.91,747,OK,284.91 | 747 | OK
5.235,285.53,754,OK,285.53 | 754 | OK
