elapsed_s,amplitude,range,status,raw_line
0.735,5.41,18,OK,5.41 | 18 | OK
1.032,5.41,18,OK,5.41 | 18 | OK
1.329,5.39,19,OK,5.39 | 19 | OK
1.625,5.34,18,OK,5.34 | 18 | OK
1.922,5.38,18,OK,5.38 | 18 | OK
2.235,5.4,20,OK,5.40 | 20 | OK
2.532,5.45,23,OK,5.45 | 23 | OK
2.829,5.33,19,OK,5.33 | 19 | OK
3.125,5.34,20,OK,5.34 | 20 | OK
3.422,5.35,20,OK,5.35 | 20 | OK
3.735,5.32,18,OK,5.32 | 18 | OK
4.032,5.3,19,OK,5.30 | 19 | OK
4.344,5.29,18,OK,5.29 | 18 | OK
4.641,5.29,19,OK,5.29 | 19 | OK
4.938,5.31,17,OK,5.31 | 17 | OK
5.235,5.28,18,OK,5.28 | 18 | OK
