elapsed_s,amplitude,range,status,raw_line
0.734,343.62,871,OK,343.62 | 871 | OK
1.047,343.26,874,OK,343.26 | 874 | OK
1.344,342.85,872,OK,342.85 | 872 | OK
1.641,342.83,871,OK,342.83 | 871 | OK
1.937,342.95,874,OK,342.95 | 874 | OK
2.234,343,872,OK,343.00 | 872 | OK
2.547,342.92,871,OK,342.92 | 871 | OK
2.844,343.12,870,OK,343.12 | 870 | OK
3.141,343.53,874,OK,343.53 | 874 | OK
3.437,343.7,873,OK,343.70 | 873 | OK
3.750,343.67,873,OK,343.67 | 873 | OK
4.047,343.38,873,OK,343.38 | 873 | OK
4.344,343.08,872,OK,343.08 | 872 | OK
4.656,342.86,871,OK,342.86 | 871 | OK
4.953,342.93,871,OK,342.93 | 871 | OK
5.250,343.09,872,OK,343.09 | 872 | OK
