elapsed_s,amplitude,range,status,raw_line
0.734,207.95,575,OK,207.95 | 575 | OK
1.031,208.43,578,OK,208.43 | 578 | OK
1.328,208.51,605,OK,208.51 | 605 | OK
1.641,208.87,586,OK,208.87 | 586 | OK
1.937,208.66,574,OK,208.66 | 574 | OK
2.234,208.87,572,OK,208.87 | 572 | OK
2.531,208.8,578,OK,208.80 | 578 | OK
2.844,208.92,571,OK,208.92 | 571 | OK
3.141,208.94,580,OK,208.94 | 580 | OK
3.437,209.1,573,OK,209.10 | 573 | OK
3.734,209.03,575,OK,209.03 | 575 | OK
4.031,209.13,576,OK,209.13 | 576 | OK
4.344,209.14,579,OK,209.14 | 579 | OK
4.641,209.02,581,OK,209.02 | 581 | OK
4.937,209.02,577,OK,209.02 | 577 | OK
5.234,208.97,574,OK,208.97 | 574 | OK
