elapsed_s,amplitude,range,status,raw_line
0.734,87.53,263,OK,87.53 | 263 | OK
1.031,87.49,262,OK,87.49 | 262 | OK
1.343,87.5,261,OK,87.50 | 261 | OK
1.640,87.35,264,OK,87.35 | 264 | OK
1.937,87.46,263,OK,87.46 | 263 | OK
2.234,87.53,268,OK,87.53 | 268 | OK
2.547,87.54,260,OK,87.54 | 260 | OK
2.843,87.77,267,OK,87.77 | 267 | OK
3.140,87.55,262,OK,87.55 | 262 | OK
3.437,87.5,260,OK,87.50 | 260 | OK
3.734,87.48,262,OK,87.48 | 262 | OK
4.047,87.47,262,OK,87.47 | 262 | OK
4.343,87.54,271,OK,87.54 | 271 | OK
4.640,87.48,258,OK,87.48 | 258 | OK
4.953,87.38,260,OK,87.38 | 260 | OK
5.250,87.5,263,OK,87.50 | 263 | OK
