elapsed_s,amplitude,range,status,raw_line
0.734,272.3,669,OK,272.30 | 669 | OK
1.047,272.17,669,OK,272.17 | 669 | OK
1.344,271.93,667,OK,271.93 | 667 | OK
1.641,271.76,667,OK,271.76 | 667 | OK
1.953,270.5,665,OK,270.50 | 665 | OK
2.250,269.09,663,OK,269.09 | 663 | OK
2.547,269.81,662,OK,269.81 | 662 | OK
2.844,268.92,664,OK,268.92 | 664 | OK
3.156,269.9,662,OK,269.90 | 662 | OK
3.453,269.05,661,OK,269.05 | 661 | OK
3.750,269.13,661,OK,269.13 | 661 | OK
4.047,270.9,667,OK,270.90 | 667 | OK
4.344,270.93,667,OK,270.93 | 667 | OK
4.656,270.35,665,OK,270.35 | 665 | OK
4.953,271.12,665,OK,271.12 | 665 | OK
5.250,271.33,667,OK,271.33 | 667 | OK
5.547,271.32,666,OK,271.32 | 666 | OK
5.859,271.02,665,OK,271.02 | 665 | OK
6.156,271.07,666,OK,271.07 | 666 | OK
6.453,270.77,666,OK,270.77 | 666 | OK
6.750,270.35,665,OK,270.35 | 665 | OK
7.063,270.04,663,OK,270.04 | 663 | OK
7.359,269.58,661,OK,269.58 | 661 | OK
7.656,270.07,663,OK,270.07 | 663 | OK
7.953,270.39,665,OK,270.39 | 665 | OK
8.266,271.02,666,OK,271.02 | 666 | OK
8.563,270.92,665,OK,270.92 | 665 | OK
8.859,270.71,666,OK,270.71 | 666 | OK
9.156,270.38,664,OK,270.38 | 664 | OK
9.469,270.02,663,OK,270.02 | 663 | OK
9.766,269.9,664,OK,269.90 | 664 | OK
10.063,270.38,665,OK,270.38 | 665 | OK
