elapsed_s,amplitude,range,status,raw_line
0.734,18.18,60,OK,18.18 | 60 | OK
1.031,18.24,60,OK,18.24 | 60 | OK
1.328,18.22,61,OK,18.22 | 61 | OK
1.625,18.24,60,OK,18.24 | 60 | OK
1.937,18.24,62,OK,18.24 | 62 | OK
2.234,18.26,63,OK,18.26 | 63 | OK
2.531,18.26,62,OK,18.26 | 62 | OK
2.844,18.31,62,OK,18.31 | 62 | OK
3.125,18.3,59,OK,18.30 | 59 | OK
3.437,18.28,63,OK,18.28 | 63 | OK
3.734,18.23,60,OK,18.23 | 60 | OK
4.047,18.21,60,OK,18.21 | 60 | OK
4.344,18.26,62,OK,18.26 | 62 | OK
4.640,18.3,63,OK,18.30 | 63 | OK
4.937,18.27,62,OK,18.27 | 62 | OK
5.234,18.28,60,OK,18.28 | 60 | OK
5.547,18.27,59,OK,18.27 | 59 | OK
5.844,18.3,61,OK,18.30 | 61 | OK
6.140,18.33,62,OK,18.33 | 62 | OK
