elapsed_s,amplitude,range,status,raw_line
0.718,105.56,301,OK,105.56 | 301 | OK
1.031,105.51,304,OK,105.51 | 304 | OK
1.328,105.66,300,OK,105.66 | 300 | OK
1.625,105.4,302,OK,105.40 | 302 | OK
1.921,105.24,298,OK,105.24 | 298 | OK
2.218,105.25,303,OK,105.25 | 303 | OK
2.531,105.43,297,OK,105.43 | 297 | OK
2.828,105.57,302,OK,105.57 | 302 | OK
3.140,105.53,302,OK,105.53 | 302 | OK
3.437,105.47,301,OK,105.47 | 301 | OK
3.734,105.49,300,OK,105.49 | 300 | OK
4.031,105.29,303,OK,105.29 | 303 | OK
4.328,105.15,300,OK,105.15 | 300 | OK
4.640,105.23,300,OK,105.23 | 300 | OK
4.937,105.55,302,OK,105.55 | 302 | OK
5.234,105.6,299,OK,105.60 | 299 | OK
5.531,105.54,300,OK,105.54 | 300 | OK
5.828,105.58,300,OK,105.58 | 300 | OK
6.140,105.49,302,OK,105.49 | 302 | OK
