elapsed_s,amplitude,range,status,raw_line
0.734,152.69,424,OK,152.69 | 424 | OK
1.031,153.02,428,OK,153.02 | 428 | OK
1.344,152.97,422,OK,152.97 | 422 | OK
1.640,152.89,424,OK,152.89 | 424 | OK
1.937,153.01,425,OK,153.01 | 425 | OK
2.234,152.75,422,OK,152.75 | 422 | OK
2.531,152.55,423,OK,152.55 | 423 | OK
2.844,152.5,425,OK,152.50 | 425 | OK
3.140,152.76,427,OK,152.76 | 427 | OK
3.437,153.01,423,OK,153.01 | 423 | OK
3.750,153.06,423,OK,153.06 | 423 | OK
4.047,153.08,424,OK,153.08 | 424 | OK
4.344,152.97,423,OK,152.97 | 423 | OK
4.640,152.64,421,OK,152.64 | 421 | OK
4.937,152.59,423,OK,152.59 | 423 | OK
5.250,152.52,419,OK,152.52 | 419 | OK
5.547,152.93,425,OK,152.93 | 425 | OK
5.844,153,423,OK,153.00 | 423 | OK
6.140,153.01,425,OK,153.01 | 425 | OK
