elapsed_s,amplitude,range,status,raw_line
0.734,93.35,268,OK,93.35 | 268 | OK
1.031,93.31,271,OK,93.31 | 271 | OK
1.328,93.23,269,OK,93.23 | 269 | OK
1.640,93.29,278,OK,93.29 | 278 | OK
1.937,93.26,272,OK,93.26 | 272 | OK
2.234,93.25,278,OK,93.25 | 278 | OK
2.531,93.34,273,OK,93.34 | 273 | OK
2.828,93.28,275,OK,93.28 | 275 | OK
3.140,93.3,268,OK,93.30 | 268 | OK
3.437,93.24,269,OK,93.24 | 269 | OK
3.734,93.23,278,OK,93.23 | 278 | OK
4.031,93.26,275,OK,93.26 | 275 | OK
4.344,93.26,274,OK,93.26 | 274 | OK
4.640,93.36,277,OK,93.36 | 277 | OK
4.937,93.27,274,OK,93.27 | 274 | OK
5.250,93.25,269,OK,93.25 | 269 | OK
