elapsed_s,amplitude,range,status,raw_line
0.735,312.86,821,OK,312.86 | 821 | OK
1.032,312.57,821,OK,312.57 | 821 | OK
1.329,312.67,815,OK,312.67 | 815 | OK
1.625,312.56,816,OK,312.56 | 816 | OK
1.922,312.87,819,OK,312.87 | 819 | OK
2.235,312.75,818,OK,312.75 | 818 | OK
2.532,312.81,813,OK,312.81 | 813 | OK
2.829,312.7,816,OK,312.70 | 816 | OK
3.141,312.7,815,OK,312.70 | 815 | OK
3.438,312.69,816,OK,312.69 | 816 | OK
3.735,312.79,813,OK,312.79 | 813 | OK
4.047,312.61,819,OK,312.61 | 819 | OK
4.344,312.63,814,OK,312.63 | 814 | OK
4.641,312.76,815,OK,312.76 | 815 | OK
4.938,313.13,816,OK,313.13 | 816 | OK
5.235,313.04,818,OK,313.04 | 818 | OK
