elapsed_s,amplitude,range,status,raw_line
0.719,339.31,864,OK,339.31 | 864 | OK
1.031,338.94,865,OK,338.94 | 865 | OK
1.328,339,862,OK,339.00 | 862 | OK
1.625,339.18,867,OK,339.18 | 867 | OK
1.922,339.46,866,OK,339.46 | 866 | OK
2.234,339.69,866,OK,339.69 | 866 | OK
2.531,339.83,865,OK,339.83 | 865 | OK
2.828,339.5,869,OK,339.50 | 869 | OK
3.141,339.44,865,OK,339.44 | 865 | OK
3.438,339.37,866,OK,339.37 | 866 | OK
3.734,339.4,866,OK,339.40 | 866 | OK
4.031,339.21,864,OK,339.21 | 864 | OK
4.328,339.42,865,OK,339.42 | 865 | OK
4.641,339.57,867,OK,339.57 | 867 | OK
4.938,339.55,866,OK,339.55 | 866 | OK
5.234,339.62,867,OK,339.62 | 867 | OK
