elapsed_s,amplitude,range,status,raw_line
0.734,301.53,790,OK,301.53 | 790 | OK
1.031,301.32,788,OK,301.32 | 788 | OK
1.328,301.21,791,OK,301.21 | 791 | OK
1.640,301.39,791,OK,301.39 | 791 | OK
1.937,301.43,788,OK,301.43 | 788 | OK
2.234,301.5,788,OK,301.50 | 788 | OK
2.531,301.14,793,OK,301.14 | 793 | OK
2.828,301.25,788,OK,301.25 | 788 | OK
3.140,301.32,792,OK,301.32 | 792 | OK
3.437,301.24,788,OK,301.24 | 788 | OK
3.734,301.13,790,OK,301.13 | 790 | OK
4.031,301.07,789,OK,301.07 | 789 | OK
4.328,301.22,788,OK,301.22 | 788 | OK
4.640,301.25,790,OK,301.25 | 790 | OK
4.937,301.35,792,OK,301.35 | 792 | OK
5.250,301.5,791,OK,301.50 | 791 | OK
