elapsed_s,amplitude,range,status,raw_line
0.734,325.7,838,OK,325.70 | 838 | OK
1.031,326.07,838,OK,326.07 | 838 | OK
1.328,325.89,838,OK,325.89 | 838 | OK
1.625,325.89,840,OK,325.89 | 840 | OK
1.938,326,838,OK,326.00 | 838 | OK
2.234,325.61,839,OK,325.61 | 839 | OK
2.531,325.26,839,OK,325.26 | 839 | OK
2.828,325.31,840,OK,325.31 | 840 | OK
3.141,325.84,840,OK,325.84 | 840 | OK
3.438,326.06,837,OK,326.06 | 837 | OK
3.734,325.86,842,OK,325.86 | 842 | OK
4.031,326.05,840,OK,326.05 | 840 | OK
4.344,326.03,839,OK,326.03 | 839 | OK
4.641,325.59,840,OK,325.59 | 840 | OK
4.938,325.48,841,OK,325.48 | 841 | OK
5.234,325.63,841,OK,325.63 | 841 | OK
5.547,326.19,841,OK,326.19 | 841 | OK
5.844,326.22,839,OK,326.22 | 839 | OK
6.141,325.95,841,OK,325.95 | 841 | OK
6.453,326.15,840,OK,326.15 | 840 | OK
6.750,325.97,840,OK,325.97 | 840 | OK
7.047,325.48,838,OK,325.48 | 838 | OK
7.344,325.46,839,OK,325.46 | 839 | OK
7.641,325.74,838,OK,325.74 | 838 | OK
7.938,326.15,841,OK,326.15 | 841 | OK
8.250,326.15,839,OK,326.15 | 839 | OK
