elapsed_s,amplitude,range,status,raw_line
0.734,299.1,780,OK,299.10 | 780 | OK
1.031,299.13,782,OK,299.13 | 782 | OK
1.328,299.04,782,OK,299.04 | 782 | OK
1.641,299.11,782,OK,299.11 | 782 | OK
1.937,299.1,784,OK,299.10 | 784 | OK
2.234,298.97,779,OK,298.97 | 779 | OK
2.531,298.98,784,OK,298.98 | 784 | OK
2.828,299.11,783,OK,299.11 | 783 | OK
3.141,299.09,780,OK,299.09 | 780 | OK
3.437,299.08,783,OK,299.08 | 783 | OK
3.734,298.84,780,OK,298.84 | 780 | OK
4.031,298.75,778,OK,298.75 | 778 | OK
4.344,298.78,782,OK,298.78 | 782 | OK
4.641,298.9,779,OK,298.90 | 779 | OK
4.937,298.99,782,OK,298.99 | 782 | OK
5.234,299.09,781,OK,299.09 | 781 | OK
