elapsed_s,amplitude,range,status,raw_line
0.735,359.6,786,OK,359.60 | 786 | OK
1.047,359.5,786,OK,359.50 | 786 | OK
1.344,359.62,786,OK,359.62 | 786 | OK
1.641,359.57,786,OK,359.57 | 786 | OK
1.938,359.6,787,OK,359.60 | 787 | OK
2.235,359.57,787,OK,359.57 | 787 | OK
2.547,359.61,786,OK,359.61 | 786 | OK
2.844,359.63,786,OK,359.63 | 786 | OK
3.141,359.6,786,OK,359.60 | 786 | OK
3.438,359.61,786,OK,359.61 | 786 | OK
3.750,359.54,786,OK,359.54 | 786 | OK
4.047,359.61,786,OK,359.61 | 786 | OK
4.344,359.58,787,OK,359.58 | 787 | OK
4.641,359.61,787,OK,359.61 | 787 | OK
4.953,359.65,786,OK,359.65 | 786 | OK
5.250,359.63,787,OK,359.63 | 787 | OK
5.547,359.62,787,OK,359.62 | 787 | OK
5.844,359.58,786,OK,359.58 | 786 | OK
6.156,359.54,786,OK,359.54 | 786 | OK
6.453,359.6,786,OK,359.60 | 786 | OK
6.750,359.59,786,OK,359.59 | 786 | OK
7.047,359.6,786,OK,359.60 | 786 | OK
7.360,359.59,787,OK,359.59 | 787 | OK
7.656,359.57,786,OK,359.57 | 786 | OK
7.953,359.55,787,OK,359.55 | 787 | OK
8.250,359.54,786,OK,359.54 | 786 | OK
8.563,359.57,787,OK,359.57 | 787 | OK
8.860,359.61,787,OK,359.61 | 787 | OK
9.156,359.56,786,OK,359.56 | 786 | OK
9.453,359.53,786,OK,359.53 | 786 | OK
9.766,359.5,787,OK,359.50 | 787 | OK
10.063,359.58,787,OK,359.58 | 787 | OK
