elapsed_s,amplitude,range,status,raw_line
0.735,278.21,737,OK,278.21 | 737 | OK
1.031,278.22,730,OK,278.22 | 730 | OK
1.344,278.19,732,OK,278.19 | 732 | OK
1.641,278.33,732,OK,278.33 | 732 | OK
1.938,278.31,727,OK,278.31 | 727 | OK
2.235,278.28,735,OK,278.28 | 735 | OK
2.531,278.24,733,OK,278.24 | 733 | OK
2.844,278.5,730,OK,278.50 | 730 | OK
3.141,278.46,734,OK,278.46 | 734 | OK
3.438,278.54,728,OK,278.54 | 728 | OK
3.750,278.66,734,OK,278.66 | 734 | OK
4.047,278.36,734,OK,278.36 | 734 | OK
4.344,278.53,732,OK,278.53 | 732 | OK
4.641,278.41,733,OK,278.41 | 733 | OK
4.953,278.4,730,OK,278.40 | 730 | OK
5.250,278.29,731,OK,278.29 | 731 | OK
