elapsed_s,amplitude,range,status,raw_line
0.734,154.92,437,OK,154.92 | 437 | OK
1.047,154.73,437,OK,154.73 | 437 | OK
1.328,154.87,434,OK,154.87 | 434 | OK
1.640,154.76,433,OK,154.76 | 433 | OK
1.937,155.21,434,OK,155.21 | 434 | OK
2.234,155.34,439,OK,155.34 | 439 | OK
2.547,154.12,432,OK,154.12 | 432 | OK
2.844,154.19,432,OK,154.19 | 432 | OK
3.140,154.29,434,OK,154.29 | 434 | OK
3.437,153.87,433,OK,153.87 | 433 | OK
3.750,153.25,427,OK,153.25 | 427 | OK
4.047,154.4,438,OK,154.40 | 438 | OK
4.344,155.55,442,OK,155.55 | 442 | OK
4.640,155.61,442,OK,155.61 | 442 | OK
4.937,155.67,438,OK,155.67 | 438 | OK
5.250,155.67,436,OK,155.67 | 436 | OK
