elapsed_s,amplitude,range,status,raw_line
0.735,275.06,728,OK,275.06 | 728 | OK
1.032,274.98,726,OK,274.98 | 726 | OK
1.344,275.4,732,OK,275.40 | 732 | OK
1.641,275.12,730,OK,275.12 | 730 | OK
1.938,274.88,725,OK,274.88 | 725 | OK
2.235,274.93,731,OK,274.93 | 731 | OK
2.547,274.83,725,OK,274.83 | 725 | OK
2.829,275.27,729,OK,275.27 | 729 | OK
3.141,275.28,734,OK,275.28 | 734 | OK
3.438,275.01,719,OK,275.01 | 719 | OK
3.750,275.1,729,OK,275.10 | 729 | OK
4.047,275.01,732,OK,275.01 | 732 | OK
4.344,274.86,721,OK,274.86 | 721 | OK
4.641,274.99,727,OK,274.99 | 727 | OK
4.938,275.07,734,OK,275.07 | 734 | OK
5.250,274.73,723,OK,274.73 | 723 | OK
