elapsed_s,amplitude,range,status,raw_line
0.735,297.59,782,OK,297.59 | 782 | OK
1.032,297.28,778,OK,297.28 | 778 | OK
1.328,297.27,771,OK,297.27 | 771 | OK
1.641,297.61,780,OK,297.61 | 780 | OK
1.938,297.7,774,OK,297.70 | 774 | OK
2.235,297.35,777,OK,297.35 | 777 | OK
2.532,297.24,777,OK,297.24 | 777 | OK
2.828,297.25,774,OK,297.25 | 774 | OK
3.141,297.22,778,OK,297.22 | 778 | OK
3.438,297.48,774,OK,297.48 | 774 | OK
3.735,297.41,776,OK,297.41 | 776 | OK
4.032,297.2,777,OK,297.20 | 777 | OK
4.344,297.47,771,OK,297.47 | 771 | OK
4.641,297.53,780,OK,297.53 | 780 | OK
4.938,297.71,776,OK,297.71 | 776 | OK
5.235,297.62,774,OK,297.62 | 774 | OK
