elapsed_s,amplitude,range,status,raw_line
0.735,200.13,538,OK,200.13 | 538 | OK
1.032,200.16,539,OK,200.16 | 539 | OK
1.328,199.79,541,OK,199.79 | 541 | OK
1.625,199.66,535,OK,199.66 | 535 | OK
1.938,199.62,539,OK,199.62 | 539 | OK
2.235,199.7,539,OK,199.70 | 539 | OK
2.532,199.6,533,OK,199.60 | 533 | OK
2.828,199.7,540,OK,199.70 | 540 | OK
3.125,199.69,538,OK,199.69 | 538 | OK
3.438,199.63,537,OK,199.63 | 537 | OK
3.735,199.68,541,OK,199.68 | 541 | OK
4.047,199.75,536,OK,199.75 | 536 | OK
4.344,199.8,538,OK,199.80 | 538 | OK
4.641,199.79,540,OK,199.79 | 540 | OK
4.938,199.77,533,OK,199.77 | 533 | OK
5.235,199.78,539,OK,199.78 | 539 | OK
