elapsed_s,amplitude,range,status,raw_line
0.734,250.25,648,OK,250.25 | 648 | OK
1.031,250.12,647,OK,250.12 | 647 | OK
1.328,249.53,644,OK,249.53 | 644 | OK
1.641,249.8,647,OK,249.80 | 647 | OK
1.938,249.96,642,OK,249.96 | 642 | OK
2.234,250.15,646,OK,250.15 | 646 | OK
2.531,250.26,644,OK,250.26 | 644 | OK
2.844,249.88,643,OK,249.88 | 643 | OK
3.141,250.08,645,OK,250.08 | 645 | OK
3.438,250.12,643,OK,250.12 | 643 | OK
3.734,249.16,640,OK,249.16 | 640 | OK
4.047,249.6,644,OK,249.60 | 644 | OK
4.344,249.51,641,OK,249.51 | 641 | OK
4.641,249.63,644,OK,249.63 | 644 | OK
4.938,249.26,641,OK,249.26 | 641 | OK
5.250,249.48,641,OK,249.48 | 641 | OK
5.547,249.07,641,OK,249.07 | 641 | OK
5.844,248.82,640,OK,248.82 | 640 | OK
6.141,248.91,639,OK,248.91 | 639 | OK
6.438,249.04,640,OK,249.04 | 640 | OK
6.750,249,641,OK,249.00 | 641 | OK
7.047,248.97,640,OK,248.97 | 640 | OK
7.344,248.4,640,OK,248.40 | 640 | OK
7.641,248.38,638,OK,248.38 | 638 | OK
7.953,248.39,638,OK,248.39 | 638 | OK
8.250,248.38,639,OK,248.38 | 639 | OK
8.547,248.3,638,OK,248.30 | 638 | OK
8.844,248.32,641,OK,248.32 | 641 | OK
9.156,248.13,639,OK,248.13 | 639 | OK
9.453,248.36,640,OK,248.36 | 640 | OK
9.750,248.42,639,OK,248.42 | 639 | OK
10.047,248.28,638,OK,248.28 | 638 | OK
