elapsed_s,amplitude,range,status,raw_line
0.734,298.71,783,OK,298.71 | 783 | OK
1.031,298.76,781,OK,298.76 | 781 | OK
1.328,298.68,779,OK,298.68 | 779 | OK
1.625,298.86,782,OK,298.86 | 782 | OK
1.937,298.67,780,OK,298.67 | 780 | OK
2.234,298.6,780,OK,298.60 | 780 | OK
2.531,298.73,785,OK,298.73 | 785 | OK
2.828,298.45,778,OK,298.45 | 778 | OK
3.125,298.63,781,OK,298.63 | 781 | OK
3.437,298.7,784,OK,298.70 | 784 | OK
3.734,298.55,775,OK,298.55 | 775 | OK
4.031,298.64,781,OK,298.64 | 781 | OK
4.343,298.7,785,OK,298.70 | 785 | OK
4.640,298.59,775,OK,298.59 | 775 | OK
4.937,298.71,782,OK,298.71 | 782 | OK
5.234,298.7,783,OK,298.70 | 783 | OK
