elapsed_s,amplitude,range,status,raw_line
0.734,255.6,677,OK,255.60 | 677 | OK
1.031,255.6,683,OK,255.60 | 683 | OK
1.328,255.59,688,OK,255.59 | 688 | OK
1.641,255.64,675,OK,255.64 | 675 | OK
1.937,255.75,685,OK,255.75 | 685 | OK
2.234,255.81,683,OK,255.81 | 683 | OK
2.547,256.25,707,OK,256.25 | 707 | OK
2.828,255.91,684,OK,255.91 | 684 | OK
3.141,255.79,691,OK,255.79 | 691 | OK
3.437,255.88,685,OK,255.88 | 685 | OK
3.750,255.8,685,OK,255.80 | 685 | OK
4.047,255.83,689,OK,255.83 | 689 | OK
4.344,255.68,676,OK,255.68 | 676 | OK
4.641,255.92,680,OK,255.92 | 680 | OK
4.953,255.96,686,OK,255.96 | 686 | OK
5.250,255.91,682,OK,255.91 | 682 | OK
