elapsed_s,amplitude,range,status,raw_line
0.735,308.13,804,OK,308.13 | 804 | OK
1.031,307.42,803,OK,307.42 | 803 | OK
1.344,307.19,801,OK,307.19 | 801 | OK
1.641,307.31,801,OK,307.31 | 801 | OK
1.938,307.94,802,OK,307.94 | 802 | OK
2.250,308.07,804,OK,308.07 | 804 | OK
2.547,307.84,801,OK,307.84 | 801 | OK
2.844,308.1,804,OK,308.10 | 804 | OK
3.141,307.95,804,OK,307.95 | 804 | OK
3.453,307.49,806,OK,307.49 | 806 | OK
3.750,307.29,801,OK,307.29 | 801 | OK
4.047,307.51,801,OK,307.51 | 801 | OK
4.344,308.05,802,OK,308.05 | 802 | OK
4.641,308.01,802,OK,308.01 | 802 | OK
4.953,307.81,802,OK,307.81 | 802 | OK
5.250,307.99,803,OK,307.99 | 803 | OK
5.547,307.63,803,OK,307.63 | 803 | OK
5.860,307.52,803,OK,307.52 | 803 | OK
6.156,307.42,803,OK,307.42 | 803 | OK
