elapsed_s,amplitude,range,status,raw_line
0.734,251.42,677,OK,251.42 | 677 | OK
1.031,251.75,675,OK,251.75 | 675 | OK
1.328,251.88,662,OK,251.88 | 662 | OK
1.640,252.06,674,OK,252.06 | 674 | OK
1.922,252.17,679,OK,252.17 | 679 | OK
2.234,251.66,666,OK,251.66 | 666 | OK
2.531,251.64,678,OK,251.64 | 678 | OK
2.843,251.26,676,OK,251.26 | 676 | OK
3.140,250.31,662,OK,250.31 | 662 | OK
3.437,250.27,675,OK,250.27 | 675 | OK
3.734,250.24,675,OK,250.24 | 675 | OK
4.031,250.21,665,OK,250.21 | 665 | OK
4.343,250.3,675,OK,250.30 | 675 | OK
4.640,249.77,667,OK,249.77 | 667 | OK
4.937,249.15,664,OK,249.15 | 664 | OK
5.234,248.83,671,OK,248.83 | 671 | OK
