elapsed_s,amplitude,range,status,raw_line
0.750,358.53,785,OK,358.53 | 785 | OK
1.046,358.46,785,OK,358.46 | 785 | OK
1.343,358.49,784,OK,358.49 | 784 | OK
1.640,358.54,785,OK,358.54 | 785 | OK
1.953,358.42,785,OK,358.42 | 785 | OK
2.250,358.47,785,OK,358.47 | 785 | OK
2.546,358.35,785,OK,358.35 | 785 | OK
2.843,358.33,785,OK,358.33 | 785 | OK
3.140,358.34,784,OK,358.34 | 784 | OK
3.453,358.25,783,OK,358.25 | 783 | OK
3.750,358.28,784,OK,358.28 | 784 | OK
4.046,358.23,784,OK,358.23 | 784 | OK
4.359,358.22,784,OK,358.22 | 784 | OK
4.640,358.21,784,OK,358.21 | 784 | OK
4.953,358.17,784,OK,358.17 | 784 | OK
5.250,358.1,784,OK,358.10 | 784 | OK
5.562,358.06,784,OK,358.06 | 784 | OK
5.859,357.99,784,OK,357.99 | 784 | OK
6.156,357.83,784,OK,357.83 | 784 | OK
6.453,357.64,782,OK,357.64 | 782 | OK
6.765,357.13,783,OK,357.13 | 783 | OK
7.062,357.96,784,OK,357.96 | 784 | OK
7.359,358.09,784,OK,358.09 | 784 | OK
7.656,358.05,784,OK,358.05 | 784 | OK
7.968,358.12,784,OK,358.12 | 784 | OK
8.265,358.14,785,OK,358.14 | 785 | OK
8.562,358.04,783,OK,358.04 | 783 | OK
8.859,358.16,784,OK,358.16 | 784 | OK
9.156,358.22,784,OK,358.22 | 784 | OK
9.468,358.12,783,OK,358.12 | 783 | OK
9.765,358.13,784,OK,358.13 | 784 | OK
10.062,358.07,784,OK,358.07 | 784 | OK
