elapsed_s,amplitude,range,status,raw_line
0.735,174.33,481,OK,174.33 | 481 | OK
1.032,174.27,477,OK,174.27 | 477 | OK
1.328,173.94,479,OK,173.94 | 479 | OK
1.625,173.78,476,OK,173.78 | 476 | OK
1.922,173.85,476,OK,173.85 | 476 | OK
2.235,174,475,OK,174.00 | 475 | OK
2.532,174.2,477,OK,174.20 | 477 | OK
2.828,174.16,475,OK,174.16 | 475 | OK
3.141,174.35,479,OK,174.35 | 479 | OK
3.438,174.08,477,OK,174.08 | 477 | OK
3.735,173.96,478,OK,173.96 | 478 | OK
4.032,173.76,479,OK,173.76 | 479 | OK
4.328,173.92,475,OK,173.92 | 475 | OK
4.641,174.12,476,OK,174.12 | 476 | OK
4.938,174.18,477,OK,174.18 | 477 | OK
5.235,174.2,479,OK,174.20 | 479 | OK
5.547,174.25,478,OK,174.25 | 478 | OK
5.844,173.91,478,OK,173.91 | 478 | OK
6.141,173.7,482,OK,173.70 | 482 | OK
