elapsed_s,amplitude,range,status,raw_line
0.735,203.08,555,OK,203.08 | 555 | OK
1.032,202.89,552,OK,202.89 | 552 | OK
1.329,203.01,555,OK,203.01 | 555 | OK
1.625,203.26,556,OK,203.26 | 556 | OK
1.938,203.36,556,OK,203.36 | 556 | OK
2.235,203.38,556,OK,203.38 | 556 | OK
2.532,203.42,556,OK,203.42 | 556 | OK
2.844,203.41,558,OK,203.41 | 558 | OK
3.141,203.41,557,OK,203.41 | 557 | OK
3.438,203.49,558,OK,203.49 | 558 | OK
3.735,203.38,560,OK,203.38 | 560 | OK
4.032,203.28,557,OK,203.28 | 557 | OK
4.344,203.26,555,OK,203.26 | 555 | OK
4.641,203.26,555,OK,203.26 | 555 | OK
4.938,203.42,561,OK,203.42 | 561 | OK
5.235,203.24,561,OK,203.24 | 561 | OK
