elapsed_s,amplitude,range,status,raw_line
0.735,9.21,35,OK,9.21 | 35 | OK
1.032,9.17,33,OK,9.17 | 33 | OK
1.328,9.19,34,OK,9.19 | 34 | OK
1.625,9.14,32,OK,9.14 | 32 | OK
1.938,9.11,33,OK,9.11 | 33 | OK
2.235,9.2,34,OK,9.20 | 34 | OK
2.532,9.23,34,OK,9.23 | 34 | OK
2.844,9.21,33,OK,9.21 | 33 | OK
3.141,10.92,47,OK,10.92 | 47 | OK
3.438,9.38,39,OK,9.38 | 39 | OK
3.735,9.08,33,OK,9.08 | 33 | OK
4.032,10.14,46,OK,10.14 | 46 | OK
4.344,9.28,33,OK,9.28 | 33 | OK
4.641,9.27,35,OK,9.27 | 35 | OK
4.938,9.35,33,OK,9.35 | 33 | OK
5.235,9.4,39,OK,9.40 | 39 | OK
