elapsed_s,amplitude,range,status,raw_line
0.735,350.54,882,OK,350.54 | 882 | OK
1.016,351.15,884,OK,351.15 | 884 | OK
1.328,350.97,882,OK,350.97 | 882 | OK
1.625,351.24,885,OK,351.24 | 885 | OK
1.938,350.9,883,OK,350.90 | 883 | OK
2.235,351.13,882,OK,351.13 | 882 | OK
2.532,351.28,883,OK,351.28 | 883 | OK
2.828,351.2,886,OK,351.20 | 886 | OK
3.125,351.4,885,OK,351.40 | 885 | OK
3.438,351.25,885,OK,351.25 | 885 | OK
3.735,351.27,885,OK,351.27 | 885 | OK
4.032,351.14,883,OK,351.14 | 883 | OK
4.344,351.34,885,OK,351.34 | 885 | OK
4.641,351.26,884,OK,351.26 | 884 | OK
4.938,351.44,884,OK,351.44 | 884 | OK
5.235,351.57,885,OK,351.57 | 885 | OK
