elapsed_s,amplitude,range,status,raw_line
0.735,78.46,229,OK,78.46 | 229 | OK
1.032,78.44,231,OK,78.44 | 231 | OK
1.344,78.47,229,OK,78.47 | 229 | OK
1.641,78.58,229,OK,78.58 | 229 | OK
1.938,78.37,231,OK,78.37 | 231 | OK
2.235,78.28,229,OK,78.28 | 229 | OK
2.547,78.36,229,OK,78.36 | 229 | OK
2.844,78.32,229,OK,78.32 | 229 | OK
3.141,78.52,231,OK,78.52 | 231 | OK
3.438,78.5,227,OK,78.50 | 227 | OK
3.750,78.41,232,OK,78.41 | 232 | OK
4.047,78.45,228,OK,78.45 | 228 | OK
4.344,78.47,229,OK,78.47 | 229 | OK
4.641,78.2,229,OK,78.20 | 229 | OK
4.954,78.24,232,OK,78.24 | 232 | OK
5.250,78.25,233,OK,78.25 | 233 | OK
5.547,78.39,230,OK,78.39 | 230 | OK
5.844,78.49,232,OK,78.49 | 232 | OK
6.141,78.45,229,OK,78.45 | 229 | OK
