elapsed_s,amplitude,range,status,raw_line
0.734,298.32,683,OK,298.32 | 683 | OK
1.047,297.72,678,OK,297.72 | 678 | OK
1.344,297.61,678,OK,297.61 | 678 | OK
1.641,302.31,689,OK,302.31 | 689 | OK
1.938,304.59,692,OK,304.59 | 692 | OK
2.234,305.09,693,OK,305.09 | 693 | OK
2.547,305.14,693,OK,305.14 | 693 | OK
2.844,305.44,693,OK,305.44 | 693 | OK
3.141,305.49,693,OK,305.49 | 693 | OK
3.438,305.31,693,OK,305.31 | 693 | OK
3.750,305.37,692,OK,305.37 | 692 | OK
4.047,305.43,694,OK,305.43 | 694 | OK
4.344,305.95,694,OK,305.95 | 694 | OK
4.641,306.1,695,OK,306.10 | 695 | OK
4.953,306,693,OK,306.00 | 693 | OK
5.250,306.07,694,OK,306.07 | 694 | OK
5.547,306.62,696,OK,306.62 | 696 | OK
5.844,306.63,695,OK,306.63 | 695 | OK
6.156,306.67,695,OK,306.67 | 695 | OK
6.453,306.67,696,OK,306.67 | 696 | OK
6.750,306.55,696,OK,306.55 | 696 | OK
7.047,306.63,696,OK,306.63 | 696 | OK
7.359,306.52,696,OK,306.52 | 696 | OK
7.656,306.81,697,OK,306.81 | 697 | OK
7.953,306.54,696,OK,306.54 | 696 | OK
8.250,306.64,697,OK,306.64 | 697 | OK
8.563,306.57,696,OK,306.57 | 696 | OK
8.859,306.27,694,OK,306.27 | 694 | OK
9.156,306.16,694,OK,306.16 | 694 | OK
9.453,306.12,694,OK,306.12 | 694 | OK
9.766,306.09,695,OK,306.09 | 695 | OK
10.063,306.11,695,OK,306.11 | 695 | OK
