elapsed_s,amplitude,range,status,raw_line
0.719,294.47,776,OK,294.47 | 776 | OK
1.032,294.18,769,OK,294.18 | 769 | OK
1.328,294.79,770,OK,294.79 | 770 | OK
1.625,294.93,777,OK,294.93 | 777 | OK
1.938,294.64,769,OK,294.64 | 769 | OK
2.235,294.28,772,OK,294.28 | 772 | OK
2.532,294.7,776,OK,294.70 | 776 | OK
2.828,295.04,771,OK,295.04 | 771 | OK
3.141,295.18,771,OK,295.18 | 771 | OK
3.438,295.09,775,OK,295.09 | 775 | OK
3.735,294.6,777,OK,294.60 | 777 | OK
4.032,294.64,772,OK,294.64 | 772 | OK
4.328,294.63,776,OK,294.63 | 776 | OK
4.625,294.77,767,OK,294.77 | 767 | OK
4.938,295.27,775,OK,295.27 | 775 | OK
5.235,295.04,778,OK,295.04 | 778 | OK
