elapsed_s,amplitude,range,status,raw_line
0.735,344.55,871,OK,344.55 | 871 | OK
1.031,344.22,872,OK,344.22 | 872 | OK
1.344,343.73,871,OK,343.73 | 871 | OK
1.641,343.64,873,OK,343.64 | 873 | OK
1.938,344.04,873,OK,344.04 | 873 | OK
2.235,344.57,873,OK,344.57 | 873 | OK
2.547,344.55,874,OK,344.55 | 874 | OK
2.844,344.41,872,OK,344.41 | 872 | OK
3.141,344.42,871,OK,344.42 | 871 | OK
3.438,344.21,873,OK,344.21 | 873 | OK
3.750,343.88,871,OK,343.88 | 871 | OK
4.047,343.75,872,OK,343.75 | 872 | OK
4.344,344.26,871,OK,344.26 | 871 | OK
4.641,344.53,873,OK,344.53 | 873 | OK
4.938,344.44,872,OK,344.44 | 872 | OK
5.250,344.45,872,OK,344.45 | 872 | OK
5.547,344.43,872,OK,344.43 | 872 | OK
5.860,343.71,873,OK,343.71 | 873 | OK
6.156,343.5,872,OK,343.50 | 872 | OK
6.453,343.74,872,OK,343.74 | 872 | OK
6.750,344.26,872,OK,344.26 | 872 | OK
7.047,344.43,871,OK,344.43 | 871 | OK
7.360,344.22,873,OK,344.22 | 873 | OK
7.656,344.48,872,OK,344.48 | 872 | OK
7.953,344.04,872,OK,344.04 | 872 | OK
8.250,343.43,872,OK,343.43 | 872 | OK
