elapsed_s,amplitude,range,status,raw_line
0.734,271.11,698,OK,271.11 | 698 | OK
1.047,271.18,700,OK,271.18 | 700 | OK
1.343,271.27,702,OK,271.27 | 702 | OK
1.640,271.11,699,OK,271.11 | 699 | OK
1.937,271.17,699,OK,271.17 | 699 | OK
2.250,271.05,700,OK,271.05 | 700 | OK
2.547,271.15,698,OK,271.15 | 698 | OK
2.843,270.96,700,OK,270.96 | 700 | OK
3.140,270.93,699,OK,270.93 | 699 | OK
3.437,270.92,699,OK,270.92 | 699 | OK
3.750,270.67,705,OK,270.67 | 705 | OK
4.047,270.64,699,OK,270.64 | 699 | OK
4.343,270.15,704,OK,270.15 | 704 | OK
4.640,268.78,698,OK,268.78 | 698 | OK
4.937,265.12,697,OK,265.12 | 697 | OK
5.250,268.8,699,OK,268.80 | 699 | OK
