elapsed_s,amplitude,range,status,raw_line
0.734,96.74,292,OK,96.74 | 292 | OK
1.031,96.47,291,OK,96.47 | 291 | OK
1.328,96.61,290,OK,96.61 | 290 | OK
1.640,96.83,291,OK,96.83 | 291 | OK
1.937,96.86,290,OK,96.86 | 290 | OK
2.234,96.68,294,OK,96.68 | 294 | OK
2.531,96.71,293,OK,96.71 | 293 | OK
2.843,96.78,292,OK,96.78 | 292 | OK
3.140,96.69,292,OK,96.69 | 292 | OK
3.437,96.56,294,OK,96.56 | 294 | OK
3.734,96.78,289,OK,96.78 | 289 | OK
4.046,96.59,286,OK,96.59 | 286 | OK
4.343,96.78,289,OK,96.78 | 289 | OK
4.640,96.89,291,OK,96.89 | 291 | OK
4.937,96.77,290,OK,96.77 | 290 | OK
5.250,96.92,293,OK,96.92 | 293 | OK
