elapsed_s,amplitude,range,status,raw_line
0.734,9.21,51,OK,9.21 | 51 | OK
1.031,8.23,42,OK,8.23 | 42 | OK
1.343,54.9,855,LOUD_CLIP,54.90 | 855 | LOUD_CLIP
1.640,9.99,38,OK,9.99 | 38 | OK
1.937,10.09,36,OK,10.09 | 36 | OK
2.234,10.18,37,OK,10.18 | 37 | OK
2.546,10.21,37,OK,10.21 | 37 | OK
2.843,10.34,38,OK,10.34 | 38 | OK
3.140,10.32,38,OK,10.32 | 38 | OK
3.437,10.27,36,OK,10.27 | 36 | OK
3.750,10.28,36,OK,10.28 | 36 | OK
4.046,10.34,36,OK,10.34 | 36 | OK
4.343,10.33,37,OK,10.33 | 37 | OK
4.640,10.34,38,OK,10.34 | 38 | OK
4.953,10.32,38,OK,10.32 | 38 | OK
5.250,10.34,37,OK,10.34 | 37 | OK
