elapsed_s,amplitude,range,status,raw_line
0.734,357.57,784,OK,357.57 | 784 | OK
1.031,357.53,784,OK,357.53 | 784 | OK
1.328,357.57,784,OK,357.57 | 784 | OK
1.641,357.51,783,OK,357.51 | 783 | OK
1.937,357.5,783,OK,357.50 | 783 | OK
2.234,357.51,783,OK,357.51 | 783 | OK
2.531,357.5,783,OK,357.50 | 783 | OK
2.844,357.46,783,OK,357.46 | 783 | OK
3.141,357.47,784,OK,357.47 | 784 | OK
3.437,357.39,783,OK,357.39 | 783 | OK
3.734,357.37,784,OK,357.37 | 784 | OK
4.047,356.98,782,OK,356.98 | 782 | OK
4.344,356.48,781,OK,356.48 | 781 | OK
4.641,357.78,783,OK,357.78 | 783 | OK
4.937,357.87,785,OK,357.87 | 785 | OK
5.250,357.75,784,OK,357.75 | 784 | OK
5.547,357.67,783,OK,357.67 | 783 | OK
5.844,357.65,784,OK,357.65 | 784 | OK
6.141,357.61,784,OK,357.61 | 784 | OK
6.453,357.58,784,OK,357.58 | 784 | OK
6.750,357.56,783,OK,357.56 | 783 | OK
7.047,357.45,784,OK,357.45 | 784 | OK
7.344,356.89,783,OK,356.89 | 783 | OK
7.656,356.61,782,OK,356.61 | 782 | OK
7.953,356.67,782,OK,356.67 | 782 | OK
8.250,356.82,782,OK,356.82 | 782 | OK
8.547,356.84,782,OK,356.84 | 782 | OK
8.859,356.92,783,OK,356.92 | 783 | OK
9.156,356.9,782,OK,356.90 | 782 | OK
9.453,356.87,782,OK,356.87 | 782 | OK
9.750,357.11,784,OK,357.11 | 784 | OK
10.062,357.4,784,OK,357.40 | 784 | OK
