elapsed_s,amplitude,range,status,raw_line
0.735,341.86,870,OK,341.86 | 870 | OK
1.032,342.01,869,OK,342.01 | 869 | OK
1.328,342.04,872,OK,342.04 | 872 | OK
1.625,342.04,869,OK,342.04 | 869 | OK
1.938,341.96,871,OK,341.96 | 871 | OK
2.235,342.1,869,OK,342.10 | 869 | OK
2.532,341.95,871,OK,341.95 | 871 | OK
2.844,341.96,871,OK,341.96 | 871 | OK
3.141,342.02,870,OK,342.02 | 870 | OK
3.438,342.05,870,OK,342.05 | 870 | OK
3.735,342,869,OK,342.00 | 869 | OK
4.047,342.05,870,OK,342.05 | 870 | OK
4.344,342.13,870,OK,342.13 | 870 | OK
4.641,342.35,869,OK,342.35 | 869 | OK
4.938,341.95,869,OK,341.95 | 869 | OK
5.250,341.5,870,OK,341.50 | 870 | OK
