elapsed_s,amplitude,range,status,raw_line
0.735,335.47,858,OK,335.47 | 858 | OK
1.032,335.7,859,OK,335.70 | 859 | OK
1.329,335.71,860,OK,335.71 | 860 | OK
1.641,335.67,859,OK,335.67 | 859 | OK
1.938,335.75,861,OK,335.75 | 861 | OK
2.235,335.68,861,OK,335.68 | 861 | OK
2.532,335.56,858,OK,335.56 | 858 | OK
2.844,335.62,858,OK,335.62 | 858 | OK
3.141,335.72,859,OK,335.72 | 859 | OK
3.438,335.95,861,OK,335.95 | 861 | OK
3.735,335.96,861,OK,335.96 | 861 | OK
4.032,336.03,860,OK,336.03 | 860 | OK
4.344,335.83,859,OK,335.83 | 859 | OK
4.641,335.77,858,OK,335.77 | 858 | OK
4.938,335.79,859,OK,335.79 | 859 | OK
5.235,335.72,861,OK,335.72 | 861 | OK
