elapsed_s,amplitude,range,status,raw_line
0.734,42.39,135,OK,42.39 | 135 | OK
1.031,42.39,137,OK,42.39 | 137 | OK
1.328,42.33,139,OK,42.33 | 139 | OK
1.640,42.33,138,OK,42.33 | 138 | OK
1.937,42.41,137,OK,42.41 | 137 | OK
2.234,42.38,134,OK,42.38 | 134 | OK
2.531,42.3,134,OK,42.30 | 134 | OK
2.844,42.36,135,OK,42.36 | 135 | OK
3.140,42.31,133,OK,42.31 | 133 | OK
3.437,42.26,135,OK,42.26 | 135 | OK
3.750,42.23,135,OK,42.23 | 135 | OK
4.047,42.2,135,OK,42.20 | 135 | OK
4.344,42.15,137,OK,42.15 | 137 | OK
4.640,42.35,134,OK,42.35 | 134 | OK
4.937,42.42,134,OK,42.42 | 134 | OK
5.250,42.42,136,OK,42.42 | 136 | OK
