elapsed_s,amplitude,range,status,raw_line
0.750,4.09,15,OK,4.09 | 15 | OK
1.047,4.08,15,OK,4.08 | 15 | OK
1.343,4.11,15,OK,4.11 | 15 | OK
1.640,4.08,14,OK,4.08 | 14 | OK
1.937,4.12,16,OK,4.12 | 16 | OK
2.250,4.11,16,OK,4.11 | 16 | OK
2.547,4.06,14,OK,4.06 | 14 | OK
2.843,4.06,15,OK,4.06 | 15 | OK
3.140,4.08,15,OK,4.08 | 15 | OK
3.453,4.06,14,OK,4.06 | 14 | OK
3.750,4.07,15,OK,4.07 | 15 | OK
4.047,4.07,15,OK,4.07 | 15 | OK
4.343,4.09,14,OK,4.09 | 14 | OK
4.656,4.06,15,OK,4.06 | 15 | OK
4.953,4.09,15,OK,4.09 | 15 | OK
5.250,4.06,15,OK,4.06 | 15 | OK
5.547,4.05,14,OK,4.05 | 14 | OK
5.843,4.08,15,OK,4.08 | 15 | OK
6.156,4.06,15,OK,4.06 | 15 | OK
6.453,4.08,15,OK,4.08 | 15 | OK
6.750,4.05,15,OK,4.05 | 15 | OK
7.047,4.07,15,OK,4.07 | 15 | OK
7.343,4.08,14,OK,4.08 | 14 | OK
7.656,4.09,14,OK,4.09 | 14 | OK
7.953,4.07,15,OK,4.07 | 15 | OK
8.250,4.06,15,OK,4.06 | 15 | OK
8.562,4.07,14,OK,4.07 | 14 | OK
8.859,4.08,15,OK,4.08 | 15 | OK
9.156,4.07,15,OK,4.07 | 15 | OK
9.453,4.09,14,OK,4.09 | 14 | OK
9.750,4.07,14,OK,4.07 | 14 | OK
10.062,4.04,14,OK,4.04 | 14 | OK
