elapsed_s,amplitude,range,status,raw_line
0.750,289.82,761,OK,289.82 | 761 | OK
1.047,289.62,762,OK,289.62 | 762 | OK
1.344,289.64,761,OK,289.64 | 761 | OK
1.640,289.46,764,OK,289.46 | 764 | OK
1.953,288.92,765,OK,288.92 | 765 | OK
2.250,288.98,764,OK,288.98 | 764 | OK
2.547,289.39,762,OK,289.39 | 762 | OK
2.844,289.63,763,OK,289.63 | 763 | OK
3.140,289.65,766,OK,289.65 | 766 | OK
3.437,289.74,763,OK,289.74 | 763 | OK
3.750,289.79,759,OK,289.79 | 759 | OK
4.047,289.38,766,OK,289.38 | 766 | OK
4.344,289,766,OK,289.00 | 766 | OK
4.640,289.02,763,OK,289.02 | 763 | OK
4.953,289.35,763,OK,289.35 | 763 | OK
5.250,289.81,767,OK,289.81 | 767 | OK
5.547,289.74,764,OK,289.74 | 764 | OK
5.859,289.73,764,OK,289.73 | 764 | OK
6.156,289.57,765,OK,289.57 | 765 | OK
