elapsed_s,amplitude,range,status,raw_line
0.734,333.44,734,OK,333.44 | 734 | OK
1.031,333.5,735,OK,333.50 | 735 | OK
1.344,333.47,734,OK,333.47 | 734 | OK
1.641,333.42,736,OK,333.42 | 736 | OK
1.937,333.5,734,OK,333.50 | 734 | OK
2.234,333.46,734,OK,333.46 | 734 | OK
2.547,333.42,735,OK,333.42 | 735 | OK
2.844,333.47,736,OK,333.47 | 736 | OK
3.141,333.41,734,OK,333.41 | 734 | OK
3.437,333.44,734,OK,333.44 | 734 | OK
3.734,333.53,734,OK,333.53 | 734 | OK
4.047,333.66,734,OK,333.66 | 734 | OK
4.344,333.73,734,OK,333.73 | 734 | OK
4.641,333.77,735,OK,333.77 | 735 | OK
4.937,334.01,736,OK,334.01 | 736 | OK
5.250,333.84,735,OK,333.84 | 735 | OK
5.547,333.92,735,OK,333.92 | 735 | OK
5.844,333.99,736,OK,333.99 | 736 | OK
6.141,334,736,OK,334.00 | 736 | OK
6.453,333.95,734,OK,333.95 | 734 | OK
6.750,334.03,736,OK,334.03 | 736 | OK
7.047,334,735,OK,334.00 | 735 | OK
7.344,333.95,736,OK,333.95 | 736 | OK
7.656,333.91,735,OK,333.91 | 735 | OK
7.953,334.1,736,OK,334.10 | 736 | OK
8.250,334.23,738,OK,334.23 | 738 | OK
8.547,334.27,736,OK,334.27 | 736 | OK
8.844,334.3,736,OK,334.30 | 736 | OK
9.156,334.21,736,OK,334.21 | 736 | OK
9.453,334.32,738,OK,334.32 | 738 | OK
9.750,334.35,738,OK,334.35 | 738 | OK
10.062,334.27,735,OK,334.27 | 735 | OK
