elapsed_s,amplitude,range,status,raw_line
0.734,12.12,42,OK,12.12 | 42 | OK
1.031,12.12,42,OK,12.12 | 42 | OK
1.328,12.15,42,OK,12.15 | 42 | OK
1.625,12.12,42,OK,12.12 | 42 | OK
1.937,12.1,42,OK,12.10 | 42 | OK
2.234,12.09,44,OK,12.09 | 44 | OK
2.531,12.11,43,OK,12.11 | 43 | OK
2.828,12.11,41,OK,12.11 | 41 | OK
3.140,12.08,42,OK,12.08 | 42 | OK
3.437,12.05,41,OK,12.05 | 41 | OK
3.734,12.12,43,OK,12.12 | 43 | OK
4.031,12.1,44,OK,12.10 | 44 | OK
4.343,12.07,44,OK,12.07 | 44 | OK
4.625,12.05,41,OK,12.05 | 41 | OK
4.937,12.04,42,OK,12.04 | 42 | OK
5.234,12.09,44,OK,12.09 | 44 | OK
