elapsed_s,amplitude,range,status,raw_line
0.734,302.56,790,OK,302.56 | 790 | OK
1.031,302.92,790,OK,302.92 | 790 | OK
1.328,302.72,788,OK,302.72 | 788 | OK
1.640,303.01,791,OK,303.01 | 791 | OK
1.937,302.84,790,OK,302.84 | 790 | OK
2.234,302.36,790,OK,302.36 | 790 | OK
2.547,302.28,791,OK,302.28 | 791 | OK
2.843,302.44,790,OK,302.44 | 790 | OK
3.140,302.91,789,OK,302.91 | 789 | OK
3.437,302.9,790,OK,302.90 | 790 | OK
3.734,302.8,790,OK,302.80 | 790 | OK
4.031,303.03,792,OK,303.03 | 792 | OK
4.343,302.53,789,OK,302.53 | 789 | OK
4.640,302.33,792,OK,302.33 | 792 | OK
4.937,302.15,789,OK,302.15 | 789 | OK
5.250,302.77,791,OK,302.77 | 791 | OK
5.547,303.21,791,OK,303.21 | 791 | OK
5.843,302.87,791,OK,302.87 | 791 | OK
6.140,302.95,790,OK,302.95 | 790 | OK
6.453,302.97,790,OK,302.97 | 790 | OK
6.750,302.53,795,OK,302.53 | 795 | OK
7.047,302.15,789,OK,302.15 | 789 | OK
7.343,302.5,791,OK,302.50 | 791 | OK
7.656,303.04,793,OK,303.04 | 793 | OK
7.953,303.13,790,OK,303.13 | 790 | OK
8.250,303.06,792,OK,303.06 | 792 | OK
