elapsed_s,amplitude,range,status,raw_line
0.735,302.36,731,OK,302.36 | 731 | OK
1.047,302.28,731,OK,302.28 | 731 | OK
1.344,302.25,732,OK,302.25 | 732 | OK
1.641,302.22,731,OK,302.22 | 731 | OK
1.938,302.24,732,OK,302.24 | 732 | OK
2.250,302.35,731,OK,302.35 | 731 | OK
2.531,302.35,732,OK,302.35 | 732 | OK
2.844,302.43,733,OK,302.43 | 733 | OK
3.141,302.33,732,OK,302.33 | 732 | OK
3.453,302.42,731,OK,302.42 | 731 | OK
3.750,302.44,732,OK,302.44 | 732 | OK
4.047,302.27,732,OK,302.27 | 732 | OK
4.344,302.32,733,OK,302.32 | 733 | OK
4.656,302.35,733,OK,302.35 | 733 | OK
4.953,302.41,731,OK,302.41 | 731 | OK
5.250,302.42,732,OK,302.42 | 732 | OK
5.547,302.43,731,OK,302.43 | 731 | OK
5.844,302.46,733,OK,302.46 | 733 | OK
6.156,302.48,732,OK,302.48 | 732 | OK
6.453,302.52,731,OK,302.52 | 731 | OK
6.750,302.42,733,OK,302.42 | 733 | OK
7.063,302.44,732,OK,302.44 | 732 | OK
7.360,302.55,732,OK,302.55 | 732 | OK
7.656,302.49,732,OK,302.49 | 732 | OK
7.953,302.54,731,OK,302.54 | 731 | OK
8.250,302.54,733,OK,302.54 | 733 | OK
8.563,302.46,731,OK,302.46 | 731 | OK
8.860,302.52,731,OK,302.52 | 731 | OK
9.156,313.36,772,LOUD_CLIP,313.36 | 772 | LOUD_CLIP
9.453,301.46,742,OK,301.46 | 742 | OK
9.766,302.51,732,OK,302.51 | 732 | OK
10.063,302.53,732,OK,302.53 | 732 | OK
