elapsed_s,amplitude,range,status,raw_line
0.734,197.66,541,OK,197.66 | 541 | OK
1.046,197.45,545,OK,197.45 | 545 | OK
1.343,196.97,529,OK,196.97 | 529 | OK
1.640,197.09,540,OK,197.09 | 540 | OK
1.937,196.98,541,OK,196.98 | 541 | OK
2.250,197.17,535,OK,197.17 | 535 | OK
2.546,196.97,540,OK,196.97 | 540 | OK
2.843,196.62,537,OK,196.62 | 537 | OK
3.156,196.58,549,OK,196.58 | 549 | OK
3.453,196.51,545,OK,196.51 | 545 | OK
3.750,196.41,542,OK,196.41 | 542 | OK
4.046,196.22,539,OK,196.22 | 539 | OK
4.343,195.77,539,OK,195.77 | 539 | OK
4.656,195.73,527,OK,195.73 | 527 | OK
4.953,195.97,539,OK,195.97 | 539 | OK
5.250,195.87,538,OK,195.87 | 538 | OK
