elapsed_s,amplitude,range,status,raw_line
0.719,156.51,436,OK,156.51 | 436 | OK
1.031,156.38,436,OK,156.38 | 436 | OK
1.328,156.43,434,OK,156.43 | 434 | OK
1.625,156.55,439,OK,156.55 | 439 | OK
1.922,156.62,437,OK,156.62 | 437 | OK
2.219,156.45,433,OK,156.45 | 433 | OK
2.531,156.37,442,OK,156.37 | 442 | OK
2.828,156.29,436,OK,156.29 | 436 | OK
3.141,156.28,435,OK,156.28 | 435 | OK
3.438,156.3,439,OK,156.30 | 439 | OK
3.735,156.02,434,OK,156.02 | 434 | OK
4.031,156.03,433,OK,156.03 | 433 | OK
4.328,156.5,437,OK,156.50 | 437 | OK
4.641,156.39,434,OK,156.39 | 434 | OK
4.938,156.29,438,OK,156.29 | 438 | OK
5.235,156.55,437,OK,156.55 | 437 | OK
