elapsed_s,amplitude,range,status,raw_line
0.735,99.81,277,OK,99.81 | 277 | OK
1.032,99.67,282,OK,99.67 | 282 | OK
1.328,99.43,282,OK,99.43 | 282 | OK
1.625,99.44,281,OK,99.44 | 281 | OK
1.938,99.51,281,OK,99.51 | 281 | OK
2.235,99.4,281,OK,99.40 | 281 | OK
2.532,99.54,277,OK,99.54 | 277 | OK
2.828,100.06,281,OK,100.06 | 281 | OK
3.141,100.15,286,OK,100.15 | 286 | OK
3.438,100.23,285,OK,100.23 | 285 | OK
3.735,100.18,282,OK,100.18 | 282 | OK
4.032,100.21,284,OK,100.21 | 284 | OK
4.328,100.1,285,OK,100.10 | 285 | OK
4.641,100.07,284,OK,100.07 | 284 | OK
4.938,99.98,283,OK,99.98 | 283 | OK
5.235,100.04,285,OK,100.04 | 285 | OK
