elapsed_s,amplitude,range,status,raw_line
0.734,6.71,23,OK,6.71 | 23 | OK
1.031,6.72,24,OK,6.72 | 24 | OK
1.328,6.7,24,OK,6.70 | 24 | OK
1.641,6.65,24,OK,6.65 | 24 | OK
1.937,6.7,24,OK,6.70 | 24 | OK
2.234,6.72,24,OK,6.72 | 24 | OK
2.531,6.73,23,OK,6.73 | 23 | OK
2.828,6.7,24,OK,6.70 | 24 | OK
3.141,6.79,32,OK,6.79 | 32 | OK
3.437,6.66,25,OK,6.66 | 25 | OK
3.734,6.61,23,OK,6.61 | 23 | OK
4.031,6.6,24,OK,6.60 | 24 | OK
4.328,6.63,24,OK,6.63 | 24 | OK
4.641,6.69,26,OK,6.69 | 26 | OK
4.937,6.56,24,OK,6.56 | 24 | OK
5.234,6.98,29,OK,6.98 | 29 | OK
