elapsed_s,amplitude,range,status,raw_line
0.734,341.34,868,OK,341.34 | 868 | OK
1.031,341.4,870,OK,341.40 | 870 | OK
1.343,341.11,871,OK,341.11 | 871 | OK
1.640,340.5,869,OK,340.50 | 869 | OK
1.937,339.81,866,OK,339.81 | 866 | OK
2.250,340.16,866,OK,340.16 | 866 | OK
2.546,340.14,867,OK,340.14 | 867 | OK
2.843,340.08,867,OK,340.08 | 867 | OK
3.140,339.95,866,OK,339.95 | 866 | OK
3.453,340.94,868,OK,340.94 | 868 | OK
3.750,341.14,866,OK,341.14 | 866 | OK
4.046,341.4,869,OK,341.40 | 869 | OK
4.343,341.02,867,OK,341.02 | 867 | OK
4.640,341.04,867,OK,341.04 | 867 | OK
4.953,341.09,868,OK,341.09 | 868 | OK
5.250,341.09,867,OK,341.09 | 867 | OK
