elapsed_s,amplitude,range,status,raw_line
0.735,3.89,14,OK,3.89 | 14 | OK
1.032,3.87,14,OK,3.87 | 14 | OK
1.344,3.86,13,OK,3.86 | 13 | OK
1.641,3.87,15,OK,3.87 | 15 | OK
1.938,3.88,13,OK,3.88 | 13 | OK
2.235,3.89,14,OK,3.89 | 14 | OK
2.547,3.86,14,OK,3.86 | 14 | OK
2.844,3.89,14,OK,3.89 | 14 | OK
3.141,3.88,14,OK,3.88 | 14 | OK
3.438,3.87,14,OK,3.87 | 14 | OK
3.735,3.89,14,OK,3.89 | 14 | OK
4.047,3.89,14,OK,3.89 | 14 | OK
4.344,3.87,13,OK,3.87 | 13 | OK
4.641,3.89,13,OK,3.89 | 13 | OK
4.938,3.88,15,OK,3.88 | 15 | OK
5.250,3.87,15,OK,3.87 | 15 | OK
