elapsed_s,amplitude,range,status,raw_line
0.734,285.7,762,OK,285.70 | 762 | OK
1.031,285.55,753,OK,285.55 | 753 | OK
1.328,284.58,756,OK,284.58 | 756 | OK
1.625,284.17,755,OK,284.17 | 755 | OK
1.937,283.6,755,OK,283.60 | 755 | OK
2.234,284.14,761,OK,284.14 | 761 | OK
2.531,283.81,756,OK,283.81 | 756 | OK
2.828,284.93,754,OK,284.93 | 754 | OK
3.125,285.86,761,OK,285.86 | 761 | OK
3.437,286.34,763,OK,286.34 | 763 | OK
3.734,285.92,762,OK,285.92 | 762 | OK
4.031,285.32,755,OK,285.32 | 755 | OK
4.343,286.34,763,OK,286.34 | 763 | OK
4.640,286.53,763,OK,286.53 | 763 | OK
4.937,286.6,755,OK,286.60 | 755 | OK
5.234,287.12,760,OK,287.12 | 760 | OK
