elapsed_s,amplitude,range,status,raw_line
0.735,13.26,52,OK,13.26 | 52 | OK
1.032,13.33,50,OK,13.33 | 50 | OK
1.329,13.5,55,OK,13.50 | 55 | OK
1.625,13.55,54,OK,13.55 | 54 | OK
1.922,13.91,58,OK,13.91 | 58 | OK
2.235,14.05,92,OK,14.05 | 92 | OK
2.532,13.67,50,OK,13.67 | 50 | OK
2.829,14.47,85,OK,14.47 | 85 | OK
3.141,13.66,66,OK,13.66 | 66 | OK
3.438,14.29,67,OK,14.29 | 67 | OK
3.735,13.86,70,OK,13.86 | 70 | OK
4.032,13.55,74,OK,13.55 | 74 | OK
4.329,14.01,53,OK,14.01 | 53 | OK
4.641,13.88,52,OK,13.88 | 52 | OK
4.938,13.83,52,OK,13.83 | 52 | OK
5.235,13.99,55,OK,13.99 | 55 | OK
