elapsed_s,amplitude,range,status,raw_line
0.734,7.26,25,OK,7.26 | 25 | OK
1.047,7.29,25,OK,7.29 | 25 | OK
1.343,8.06,38,OK,8.06 | 38 | OK
1.640,7.39,29,OK,7.39 | 29 | OK
1.937,7.29,25,OK,7.29 | 25 | OK
2.234,7.31,26,OK,7.31 | 26 | OK
2.547,7.25,25,OK,7.25 | 25 | OK
2.843,7.27,26,OK,7.27 | 26 | OK
3.140,7.29,25,OK,7.29 | 25 | OK
3.437,7.3,25,OK,7.30 | 25 | OK
3.734,7.32,25,OK,7.32 | 25 | OK
4.047,7.33,26,OK,7.33 | 26 | OK
4.343,7.27,26,OK,7.27 | 26 | OK
4.640,7.36,26,OK,7.36 | 26 | OK
4.937,7.35,26,OK,7.35 | 26 | OK
5.250,7.35,25,OK,7.35 | 25 | OK
